time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
4536,0.0496100812093946,0.125348531637415,0.0472835479519205,0.0621631676998801,0.0669207702694258,0.1428700914364044,0.2290164068365719,0.1174168153927558,0.0782383982848421,0.0884893439097103,0.1804585777803062,0.2793949039603153,0.0745340739284056,0.0460336673458633,0.0922753788059591,0.0889804401908284,0.1649481180884591,0.1616834335124662,0.0971887478426176,0.1654816679456056,0.0669334176670399,0.2803128883501528,0.0926510611355134,0.0884608305372874,0.3043507709989078,0.0421837341212922,0.0449303944342378,0.0767567949059408
4537,0.0438706515017576,0.1268410708445968,0.0490279455185295,0.073640663314341,0.0705015529882229,0.1461582796093355,0.2222409322755215,0.1146058681428125,0.0763471860744248,0.096000263826038,0.1768317990539399,0.2620118042281609,0.054217874411234,0.0432297754724856,0.0862702766060575,0.0798107446714349,0.1432482632916274,0.1725053375858325,0.081934128077303,0.1565039988812974,0.0658787006261593,0.2844732725679598,0.0809673892617754,0.0844527847044656,0.2883031176014555,0.0384371746903561,0.0381633243114014,0.076581906377344
4538,0.0390450268463981,0.1195588226660154,0.043678688207808,0.0767278941890063,0.0709710401143934,0.1409242524123178,0.2235019831119424,0.121306193207297,0.0741542419394009,0.0990917233439485,0.1731570335669263,0.2488891419390312,0.0397749123295169,0.0430175889141956,0.0882236249122254,0.070399144606667,0.1272745734748481,0.1779314954581861,0.0677337942158986,0.1480419137476568,0.0633274256192382,0.2920218379017999,0.0684406368309685,0.0762365022728492,0.2829611737381262,0.0328089082567924,0.030863576514387,0.0767754214478705
4539,0.0362385236890128,0.110695424488809,0.0373634199764696,0.0742899556574465,0.0692923774651478,0.1370243922298923,0.2289494919793965,0.1299784507682827,0.0751690573850225,0.0975076815478193,0.1700169101282136,0.234769209197324,0.0256150036705366,0.0448670330056545,0.0916434176245019,0.0735658529869451,0.1155409428449324,0.1596221672579985,0.0633335271848318,0.1516163239140553,0.0586921640303058,0.2942377680916787,0.0630067873210969,0.0642291104579724,0.2783845798128315,0.0260850382438409,0.0295928756723609,0.0768062179664344
4540,0.0314478294705451,0.1046920457673661,0.0243174752334145,0.0711737799464071,0.062955886084493,0.1318322568639301,0.2284243657425915,0.1290413095701135,0.0739354207914656,0.1062018411619821,0.1692129921379393,0.2282110899658834,0.0314010981936383,0.048323747777295,0.0979252994691144,0.0729407337965124,0.0979197777236834,0.1319380676488847,0.0458493911035796,0.1465292941943895,0.0527501455025586,0.294932048056191,0.0578703185377667,0.0496621263638458,0.2486444925210184,0.0241117938487856,0.0322666296859668,0.0773683422910763
4541,0.0216983062411246,0.0839735459047119,0.0123357080494341,0.059080400637664,0.0432193867759315,0.1230057492228453,0.2171157346225566,0.129544662772881,0.06844135192602,0.1125624186551766,0.1718962389180349,0.2125392302363159,0.0373612392299265,0.0362732441805996,0.0988250796513648,0.066484958765763,0.0821131385578087,0.1052451914256144,0.0432099820299925,0.1492107248820878,0.0512830993398022,0.2799652141504674,0.0600833315710767,0.0385042988691508,0.2392216412959251,0.0260983728523908,0.0266273877944739,0.0773293163129446
4542,0.019785612576979,0.0525980221987832,0.0139602268219376,0.0468326361853985,0.0462497832982031,0.1321594955949746,0.2013548613335267,0.1269844404626975,0.0566964436625651,0.1025130496870875,0.1793419466872071,0.1716523082343253,0.0265364701986301,0.0329767911218466,0.0979008561624764,0.0531819663283531,0.058433563324768,0.0799544129721405,0.0352144629800147,0.1458222505167279,0.0537933626041655,0.3421195336622897,0.0557117332608719,0.0343352256278837,0.2436928645770282,0.0280510573965419,0.0247216442908317,0.0765548154969283
4543,0.0265379554311073,0.0654514718927911,0.0119964526228858,0.0511538135365948,0.0491198329592405,0.1356614152204885,0.170356354652611,0.1300928862813484,0.0505007692559101,0.0919269671774557,0.1787207617334621,0.1580819703653125,0.0208765244103903,0.0379043899651272,0.1078493136188162,0.0500169552857292,0.0485818733785556,0.083367844961875,0.0369479706301512,0.2000616340838932,0.0566792253528724,0.3228098464967908,0.0589462025098586,0.0282787184132337,0.238192574164836,0.0384578684714207,0.0483214272406713,0.0789303847580579
4544,0.0331357552694129,0.0772059035203028,0.0141186012657957,0.0599808260681277,0.0549376617703487,0.1483907981020458,0.1475160117533991,0.1331140648131452,0.0472276884286028,0.0966227599753949,0.1891778047005109,0.162471589324275,0.0195214425806285,0.0362918426585053,0.1058916148506367,0.0584271934312616,0.0471431246566845,0.1077886315873871,0.0465251680361266,0.1998632767396469,0.0626617702488359,0.3247121626919352,0.0530971117620611,0.0265933638382816,0.2487504597136514,0.0486500315335614,0.0742123263442898,0.0819483083435365
4545,0.0430363102347988,0.0662546280113213,0.0157478029758773,0.0637693934261286,0.0739595232256311,0.1529984265398954,0.1380184964485861,0.1680193576892095,0.0507969138188057,0.1074155889736838,0.1951581147652123,0.1649825731212529,0.0149617610969047,0.036794849546039,0.1069710392286042,0.0694614337815843,0.0467236663333035,0.0992052294467535,0.0621514891358044,0.1706176320104959,0.0681753200842292,0.3466493379690078,0.045238079547485,0.0280274477620563,0.2662438956887971,0.0431479892464037,0.0804379012956583,0.0875113907449021
4546,0.0401411076873429,0.0473444217123732,0.0175228471481119,0.049658570870829,0.0895855988325487,0.1568999623976105,0.1372112396405922,0.1565046534614707,0.0591520968056229,0.0877919452147304,0.1428253018772233,0.1374383182671391,0.0294007451338124,0.0413902052946895,0.121044293082455,0.100744263987356,0.0563184623018948,0.0960253990927509,0.0882001111769162,0.1386586726363202,0.0604041728353927,0.2668656971134533,0.0214834425574293,0.0343755606835541,0.2322145136805494,0.0534586657730361,0.0656852073715415,0.0843016790509244
4547,0.0607213608328345,0.05174919887512,0.0221292274372114,0.0679847058660025,0.1085545505460183,0.1614657904576834,0.1380296773376492,0.189848727355752,0.0673447154806087,0.1002050408851116,0.1701498951857533,0.1540176838213239,0.0205695979542882,0.0474742234066677,0.1289664062471523,0.1403045786579439,0.0719581175721529,0.1010463857066599,0.1336546993757901,0.1473763208812335,0.0730158276467308,0.3116730466182411,0.0257622140200182,0.0457931411930878,0.2319303683462923,0.0458049511631825,0.1106017213840271,0.086741776047083
4548,0.0765976041765633,0.053844591110095,0.0285850567518232,0.0793334709230006,0.1104564949173551,0.167374346090488,0.1405709170039892,0.2285761401499771,0.0782164509216941,0.1133608072046521,0.1755170845280055,0.163200991662697,0.0229063242037966,0.0613968571057968,0.1500613429068218,0.1565198253218491,0.1037434489841553,0.0803728707351404,0.1475597002618876,0.1420902571919776,0.0890729755741668,0.358297530925926,0.0368855143234315,0.0544218718516452,0.2532100235435477,0.0478521708957676,0.153519656185679,0.0886561529358477
4549,0.091784766815691,0.0639202241845332,0.0482415821603188,0.0885414109439046,0.1264605019935267,0.1732145254581277,0.1548484288050052,0.2708756670649386,0.0858674244190953,0.1372745572489015,0.1756308123066093,0.1741802766342898,0.0241476905851173,0.0757912703090462,0.1646480456573746,0.1449221634667068,0.153875397533739,0.0753609006808213,0.1469628699439729,0.1453871725619235,0.1015729635109705,0.4005932582608958,0.0503146938619923,0.0586479536253544,0.2676846762520693,0.0393720293963673,0.1664852308988634,0.0975945793984735
